ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,285,1771426533338,-7.12395,1.23105,7.32795,12.14814,2.89129,8.95748
yogesh ,286,1771426533359,-6.56595,1.62405,8.364,0.01576,-7.10611,4.62449
yogesh ,287,1771426533381,-6.29295,2.00205,7.81095,-17.11926,-13.02261,-1.34717
yogesh ,288,1771426533404,-6.49395,0.63495,8.487,-29.44072,-11.13185,-7.57092
yogesh ,289,1771426533427,-7.26195,-0.25005,8.09205,-18.52158,16.91443,-1.0478
yogesh ,290,1771426533448,-6.717,-0.09,4.62195,-48.15925,-1.4417,-5.79833
yogesh ,291,1771426533471,-7.449,-1.56495,5.38605,-68.52431,-24.85563,14.14131
yogesh ,292,1771426533492,-8.24895,1.24305,5.16795,-75.17349,-28.02265,42.1876
yogesh ,293,1771426533516,-4.51905,0.225,8.19,-49.44339,0.9375,33.89977
yogesh ,294,1771426533538,-2.83605,0.96795,8.05095,-24.43808,17.71012,30.72486
yogesh ,295,1771426533560,-4.36995,0.45495,7.68,-2.37133,41.48644,23.28787
yogesh ,296,1771426533581,-6.372,1.485,4.86195,-2.73372,43.3772,20.05782
yogesh ,297,1771426533604,-7.24305,0.87705,5.73105,-15.11033,19.96328,3.52942
yogesh ,298,1771426533626,-8.424,0.558,8.52195,-4.01787,28.55836,-2.01681
yogesh ,299,1771426533648,-6.669,0.513,9.43695,36.53107,98.07533,2.9228
yogesh ,300,1771426533670,-5.733,0.89805,7.95705,38.9733,104.90571,-13.11715
yogesh ,301,1771426533693,-6.633,1.056,3.75795,12.08511,72.88882,-28.78683
yogesh ,302,1771426533713,-8.50695,1.11405,4.086,-0.77994,57.88879,-19.51423
yogesh ,303,1771426533737,-7.19505,1.59,6.696,-14.07829,27.52633,-11.28154
yogesh ,304,1771426533760,-5.55495,1.28595,7.77495,3.7894,28.50322,-11.47061
yogesh ,305,1771426533780,-6.73995,1.79595,5.436,18.85246,41.73066,-22.20068
