ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,151,1771424750483,0.25905,0.18705,8.52495,4.0415,-6.82249,-18.30099
yogesh ,152,1771424750505,-0.26205,0.288,7.76805,2.63919,-2.12711,-16.11086
yogesh ,153,1771424750526,-0.79995,-0.76995,9.76995,3.97848,-0.11817,-16.166
yogesh ,154,1771424750548,-0.49605,0.30195,10.44495,5.44382,-0.3624,-17.51317
yogesh ,155,1771424750572,0.04605,-0.387,10.38795,7.27155,-0.42542,-19.5221
yogesh ,156,1771424750594,0.27105,-0.09405,9.018,5.19959,-2.55253,-20.68019
yogesh ,157,1771424750614,0.027,0.59595,7.395,2.69433,-4.32512,-21.16864
yogesh ,158,1771424750639,-0.81,-0.006,9.63795,2.45799,-4.14392,-22.14553
yogesh ,159,1771424750660,-0.59505,1.293,11.17995,0.99265,-2.61555,-22.20856
yogesh ,160,1771424750682,1.33395,0.43605,8.403,3.18278,-3.59245,-21.23167
yogesh ,161,1771424750704,0.834,0.381,9.15495,3.37186,-1.58351,-21.16864
yogesh ,162,1771424750728,0.084,2.08605,11.19,-0.53572,-2.43435,-15.74058
yogesh ,163,1771424750750,1.10895,-0.78195,10.24605,-3.45852,-11.76211,-12.93596
yogesh ,164,1771424750772,1.818,0.13905,10.84695,-7.72848,-10.97429,-9.82408
yogesh ,165,1771424750794,2.10495,-0.681,10.45905,-7.85453,-13.77892,-6.72008
yogesh ,166,1771424750816,2.10495,-0.681,10.45905,-8.15391,-10.42282,-5.49896
yogesh ,167,1771424750838,2.10495,-0.681,10.45905,-2.42648,8.35874,-3.54518
yogesh ,168,1771424750858,1.77705,-2.71395,11.01495,1.84349,2.9937,-3.23793
yogesh ,169,1771424750881,2.62905,-1.82505,9.83895,4.89234,11.83301,-5.19171
yogesh ,170,1771424750904,0.11805,-1.73205,9.79605,5.74319,13.90497,-5.92438
yogesh ,171,1771424750927,1.60005,0.88605,10.69905,2.69433,-7.68122,-7.26367
yogesh ,172,1771424750949,1.89,0.76905,9.834,-0.65389,-2.7416,-7.87817
yogesh ,173,1771424750972,1.54995,1.24995,7.79505,-4.19119,-3.04097,-11.17124
yogesh ,174,1771424750994,1.93005,0.855,9.52605,-2.18225,8.05149,-14.46432
yogesh ,175,1771424751016,0.53895,-0.76995,9.588,-4.61661,6.83037,-12.26631
yogesh ,176,1771424751039,-0.00795,-0.12105,10.95495,-2.0562,15.97693,-11.47061
yogesh ,177,1771424751060,-0.3,-0.73905,8.58705,-1.75683,7.44487,-12.57356
yogesh ,178,1771424751083,0.693,0.663,7.91895,-1.51261,7.44487,-13.36138
yogesh ,179,1771424751105,-0.79605,-0.384,11.33595,-1.02416,9.57985,-13.11715
yogesh ,180,1771424751128,0.03405,-0.64995,7.78305,-2.48162,14.76369,-14.58249
yogesh ,181,1771424751150,0.15405,-0.624,10.84695,-1.69381,9.87922,-12.26631
yogesh ,182,1771424751171,0.25695,-0.858,10.86195,-1.51261,8.53994,-12.81778
yogesh ,183,1771424751193,0.891,-1.12605,9.89205,-2.2374,4.45904,-12.99898
yogesh ,184,1771424751216,0.882,-0.825,8.90805,-1.69381,5.86136,-12.57356
yogesh ,185,1771424751237,0.336,-0.774,10.32495,-2.18225,5.24686,-11.28942
yogesh ,186,1771424751261,1.51095,-0.72705,10.28505,-3.70274,10.36767,-13.11715
yogesh ,187,1771424751284,0.87405,-1.00905,8.20605,-8.15391,1.95379,-12.51053
yogesh ,188,1771424751304,0.678,0.86205,10.12695,-9.43805,-3.04097,-9.46168
yogesh ,189,1771424751329,0.489,-0.88905,8.41995,-7.85453,1.70956,-10.19435
yogesh ,190,1771424751349,1.58805,-0.303,9.27405,-4.92386,1.70956,-7.20853
yogesh ,191,1771424751371,0.47205,-1.902,10.65795,-2.30043,0.85872,-5.92438
yogesh ,192,1771424751393,0.88395,-1.308,9.43005,-3.52154,-0.72479,-5.92438
yogesh ,193,1771424751416,1.092,-1.34895,8.673,-3.94696,-0.78782,-5.07354
yogesh ,194,1771424751437,0.99195,-1.66995,9.729,-2.79675,3.60032,-5.30989
