ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
yogesh ,145,1771510441416,1.78095,4.25505,10.368,9.35139,-7.61819,17.97798
yogesh ,146,1771510441439,3.069,4.188,8.80005,10.1392,-19.26213,21.63346
yogesh ,147,1771510441460,3.38805,3.192,8.19,10.26525,-10.54099,14.68491
yogesh ,148,1771510441484,3.45,2.49495,7.32795,14.0389,3.7894,2.6707
yogesh ,149,1771510441507,2.811,2.74695,6.042,11.72272,-13.47167,-0.01576
yogesh ,150,1771510441527,2.24805,4.83705,5.70195,-22.051,-47.12721,13.82619
yogesh ,151,1771510441551,3.85695,5.124,9.66195,-43.03056,-41.27373,13.58196
yogesh ,152,1771510441573,4.008,2.52405,11.46495,-8.27208,-12.36873,-8.61084
yogesh ,153,1771510441594,4.068,1.72695,11.034,27.63662,-12.31358,-32.6944
yogesh ,154,1771510441616,3.22695,1.19505,8.82195,32.45806,-23.16182,-38.67393
yogesh ,155,1771510441639,2.04495,0.28995,5.841,-7.42124,-9.5641,-28.48746
yogesh ,156,1771510441661,0.9,0.81705,8.51805,-23.69753,19.33303,-26.54155
yogesh ,157,1771510441682,0.306,4.10205,14.90505,-11.07671,47.44234,-7.63395
yogesh ,158,1771510441705,0.59595,5.49795,15.525,8.79992,68.42191,-2.33194
yogesh ,159,1771510441730,-0.75795,4.296,13.90695,25.56466,27.32149,19.86086
yogesh ,160,1771510441751,0.43605,2.553,11.68695,45.44128,-19.14395,25.77737
yogesh ,161,1771510441772,1.86495,2.17005,7.44,34.59304,-67.7365,15.29153
yogesh ,162,1771510441796,2.90205,2.98605,5.106,9.35139,-73.77118,8.5872
yogesh ,163,1771510441816,3.177,3.81,5.48895,-5.46745,-49.99487,6.69644
yogesh ,164,1771510441840,3.37605,3.20205,7.749,3.00946,5.55411,0.84296
yogesh ,165,1771510441860,2.859,2.62905,7.47405,26.36036,27.74691,-9.83196
yogesh ,166,1771510441883,2.42295,2.694,5.77605,43.43235,10.91914,-26.5967
yogesh ,167,1771510441905,1.81695,3.561,4.51905,28.55836,-4.01787,-28.18021
yogesh ,168,1771510441928,1.21905,5.184,4.15095,-13.51894,-10.84824,-11.72272
yogesh ,169,1771510441950,1.70505,5.55,7.524,-34.0652,-9.50895,-2.57616
yogesh ,170,1771510441973,-0.03,4.79805,8.52495,-55.65139,-39.93444,27.42391
yogesh ,171,1771510441994,0.53595,7.10895,8.079,-94.61681,-46.15032,33.76583
yogesh ,172,1771510442011,2.88495,7.15395,16.13805,-87.1168,8.96536,29.44072
yogesh ,173,1771510442039,2.29605,2.64105,15.96105,3.8603,55.49382,33.58464
yogesh ,174,1771510442061,2.49,2.397,10.89495,30.5673,43.41659,30.84303
yogesh ,175,1771510442084,2.89905,2.65095,8.925,15.74846,21.22379,29.62192
yogesh ,176,1771510442106,3.606,2.72505,8.33595,-2.54465,23.35877,21.63346
yogesh ,177,1771510442129,3.306,1.80795,7.91895,-6.62554,3.84455,-1.47322
yogesh ,178,1771510442151,2.86305,1.65495,7.40895,-2.90704,-19.6324,-19.04154
yogesh ,179,1771510442174,2.679,1.84395,6.447,-20.95593,-28.58988,-20.86927
yogesh ,180,1771510442196,2.73195,1.995,7.75905,-25.28892,-8.71325,-26.7779
yogesh ,181,1771510442217,1.62105,0.98205,8.89305,-7.84666,10.36767,-33.6713
yogesh ,182,1771510442239,1.44795,1.18605,8.283,9.04414,14.09405,-40.74589
yogesh ,183,1771510442260,0.91005,1.69095,8.56305,21.97222,22.31885,-45.44128
yogesh ,184,1771510442283,0.045,2.72295,8.67795,30.14188,34.02581,-36.0505
yogesh ,185,1771510442306,-0.08805,3.45495,8.211,27.94387,24.82411,-21.29469
yogesh ,186,1771510442329,0.18405,4.188,7.51905,13.55833,7.75212,-9.52471
yogesh ,187,1771510442349,-0.387,4.64805,8.082,5.01839,-9.26473,8.7684
yogesh ,188,1771510442374,0.924,4.695,8.94105,7.82302,-10.05254,12.6681
yogesh ,189,1771510442397,1.611,3.88095,7.98405,3.43488,-10.60402,8.64235
yogesh ,190,1771510442416,2.05395,3.714,7.69605,-2.78887,-18.65551,8.27996
yogesh ,191,1771510442436,2.47305,3.69495,7.57905,-17.23744,-22.24795,7.90968
yogesh ,192,1771510442461,2.559,2.49,10.02405,-24.00478,-0.72479,1.63078
yogesh ,193,1771510442484,2.23095,1.66005,10.32495,-12.29782,13.41652,-0.80357
yogesh ,194,1771510442505,2.53095,1.75995,10.42605,-0.89811,8.24057,-9.7059
yogesh ,195,1771510442529,2.52795,2.028,10.488,10.69068,8.11452,-24.21749
yogesh ,196,1771510442551,1.992,2.54805,10.66005,15.87451,12.9911,-25.13924
yogesh ,197,1771510442571,1.15395,3.16995,10.98405,19.04154,11.83301,-15.31516
