ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Ayan,147,1771486095360,-2.13795,4.956,8.60895,6.48373,-2.11135,1.45746
Ayan,148,1771486095375,-2.08995,4.92495,8.724,9.54046,-12.06148,-1.22899
Ayan,149,1771486095391,-2.11395,4.82205,8.403,10.27313,-15.29153,-1.89864
Ayan,150,1771486095410,-2.265,4.67895,8.22405,8.07512,-11.08459,-0.2521
Ayan,151,1771486095425,-2.265,4.67895,8.22405,3.06461,-0.70904,5.11293
Ayan,152,1771486095441,-1.91505,5.09505,7.94595,-3.58457,13.32986,6.4601
Ayan,153,1771486095458,-1.90095,4.887,8.31,-4.74266,14.7952,6.6413
Ayan,154,1771486095479,-1.98195,4.84905,8.487,-1.875,11.19488,6.88552
Ayan,155,1771486095514,-1.85295,4.674,8.793,0,0,0
Ayan,156,1771486095518,-1.85295,4.674,8.793,0,0,0
Ayan,157,1771486095568,-1.85295,4.674,8.793,0,0,0
Ayan,158,1771486095582,-1.85295,4.674,8.793,0,0,0
Ayan,159,1771486095600,-1.85295,4.674,8.793,0,0,0
Ayan,160,1771486095608,-1.85295,4.674,8.793,0,0,0
Ayan,161,1771486095625,-1.85295,4.674,8.793,0,0,0
Ayan,162,1771486095631,-1.85295,4.674,8.793,0,0,0
Ayan,163,1771486095668,-1.85295,4.674,8.793,0,0,0
Ayan,164,1771486095674,-1.85295,4.674,8.793,0,0,0
Ayan,165,1771486095701,-1.85295,4.674,8.793,0,0,0
Ayan,166,1771486095714,-1.85295,4.674,8.793,0,0,0
Ayan,167,1771486095720,-1.85295,4.674,8.793,0,0,0
Ayan,168,1771486095729,-1.85295,4.674,8.793,0,0,0
Ayan,169,1771486095735,-1.85295,4.674,8.793,0,0,0
Ayan,170,1771486095741,-1.85295,4.674,8.793,0,0,0
Ayan,171,1771486095749,-1.85295,4.674,8.793,0,0,0
Ayan,172,1771486095759,-1.85295,4.674,8.793,0,0,0
Ayan,173,1771486095766,-1.85295,4.674,8.793,0,0,0
Ayan,174,1771486095770,-1.85295,4.674,8.793,0,0,0
Ayan,175,1771486095774,-1.85295,4.674,8.793,0,0,0
Ayan,176,1771486095780,-1.85295,4.674,8.793,0,0,0
Ayan,177,1771486095784,-1.85295,4.674,8.793,0,0,0
Ayan,178,1771486095789,-1.85295,4.674,8.793,0,0,0
Ayan,179,1771486095793,-1.85295,4.674,8.793,0,0,0
Ayan,180,1771486095797,-1.85295,4.674,8.793,0,0,0
Ayan,181,1771486095801,-1.85295,4.674,8.793,0,0,0
Ayan,182,1771486095807,-1.85295,4.674,8.793,0,0,0
Ayan,183,1771486095813,-1.85295,4.674,8.793,0,0,0
Ayan,184,1771486095818,-1.85295,4.674,8.793,0,0,0
Ayan,185,1771486095824,-1.85295,4.674,8.793,0,0,0
Ayan,186,1771486095830,-1.85295,4.674,8.793,0,0,0
Ayan,187,1771486095836,-1.85295,4.674,8.793,0,0,0
Ayan,188,1771486095841,-1.85295,4.674,8.793,0,0,0
Ayan,189,1771486095846,-1.85295,4.674,8.793,0,0,0
Ayan,190,1771486095850,-1.85295,4.674,8.793,0,0,0
Ayan,191,1771486095854,-1.85295,4.674,8.793,0,0,0
Ayan,192,1771486095858,-1.85295,4.674,8.793,0,0,0
Ayan,193,1771486095862,-1.85295,4.674,8.793,0,0,0
Ayan,194,1771486095873,-1.85295,4.674,8.793,0,0,0
Ayan,195,1771486095879,-1.85295,4.674,8.793,0,0,0
